CMDLINE uvicorn app.main:app
MEM 0.125000 1783015469.1142
MEM 38.937500 1783015469.2194
MEM 55.765625 1783015469.3245
MEM 81.453125 1783015469.4297
MEM 95.796875 1783015469.5348
MEM 114.390625 1783015469.6400
MEM 123.359375 1783015469.7451
MEM 137.812500 1783015469.8504
MEM 150.015625 1783015469.9555
MEM 150.968750 1783015470.0605
MEM 151.812500 1783015470.1656
MEM 152.468750 1783015470.2707
MEM 153.875000 1783015470.3758
MEM 155.656250 1783015470.4762
MEM 155.656250 1783015470.5813
MEM 155.953125 1783015470.6864
MEM 156.968750 1783015470.7915
MEM 156.968750 1783015470.8967
MEM 156.968750 1783015471.0021
MEM 156.968750 1783015471.1075
MEM 156.968750 1783015471.2130
MEM 156.968750 1783015471.3143
MEM 157.968750 1783015471.4149
MEM 157.968750 1783015471.5201
MEM 157.968750 1783015471.6257
MEM 157.968750 1783015471.7306
MEM 157.968750 1783015471.8361
MEM 157.968750 1783015471.9414
MEM 157.968750 1783015472.0446
MEM 157.968750 1783015472.1451
MEM 121.968750 1783015472.2501
MEM 121.968750 1783015472.3521
MEM 121.968750 1783015472.4579
MEM 121.968750 1783015472.5634
MEM 121.968750 1783015472.6689
MEM 121.968750 1783015472.7744
MEM 121.968750 1783015472.8800
MEM 121.968750 1783015472.9810
MEM 121.968750 1783015473.0865
MEM 121.968750 1783015473.1920
MEM 121.968750 1783015473.2975
MEM 121.968750 1783015473.3987
MEM 121.968750 1783015473.5031
MEM 121.968750 1783015473.6086
MEM 121.968750 1783015473.7139
MEM 121.968750 1783015473.8192
MEM 121.968750 1783015473.9244
MEM 121.968750 1783015474.0298
MEM 121.968750 1783015474.1353
MEM 121.968750 1783015474.2382
MEM 121.968750 1783015474.3408
MEM 121.968750 1783015474.4418
MEM 121.968750 1783015474.5447
MEM 121.968750 1783015474.6476
MEM 121.968750 1783015474.7484
MEM 121.968750 1783015474.8530
MEM 121.968750 1783015474.9584
MEM 126.406250 1783015475.0590
MEM 126.765625 1783015475.1644
MEM 130.328125 1783015475.2696
MEM 131.062500 1783015475.3747
MEM 133.046875 1783015475.4798
MEM 133.046875 1783015475.5850
MEM 133.046875 1783015475.6905
MEM 133.046875 1783015475.7914
MEM 133.046875 1783015475.8969
MEM 133.046875 1783015475.9994
MEM 133.046875 1783015476.1049
MEM 133.046875 1783015476.2069
MEM 133.046875 1783015476.3109
MEM 133.046875 1783015476.4155
MEM 128.484375 1783015476.5203
MEM 128.968750 1783015476.6258
MEM 129.265625 1783015476.7289
MEM 127.156250 1783015476.8343
MEM 127.156250 1783015476.9400
MEM 127.156250 1783015477.0447
MEM 127.156250 1783015477.1503
MEM 127.156250 1783015477.2519
MEM 127.156250 1783015477.3538
MEM 127.156250 1783015477.4593
MEM 127.156250 1783015477.5606
MEM 127.156250 1783015477.6627
MEM 127.156250 1783015477.7634
MEM 127.156250 1783015477.8689
MEM 127.156250 1783015477.9733
MEM 127.156250 1783015478.0767
MEM 127.156250 1783015478.1813
MEM 127.156250 1783015478.2865
MEM 127.156250 1783015478.3890
MEM 127.156250 1783015478.4944
MEM 127.156250 1783015478.5996
MEM 127.156250 1783015478.7021
MEM 127.156250 1783015478.8048
MEM 127.156250 1783015478.9076
MEM 127.156250 1783015479.0130
MEM 127.156250 1783015479.1161
MEM 127.156250 1783015479.2214
MEM 127.156250 1783015479.3268
MEM 127.156250 1783015479.4310
MEM 127.156250 1783015479.5365
MEM 127.156250 1783015479.6384
MEM 127.156250 1783015479.7440
MEM 127.156250 1783015479.8495
MEM 127.156250 1783015479.9550
MEM 127.156250 1783015480.0603
MEM 127.156250 1783015480.1643
MEM 127.156250 1783015480.2689
MEM 127.156250 1783015480.3744
MEM 127.156250 1783015480.4782
MEM 127.156250 1783015480.5836
MEM 127.156250 1783015480.6890
MEM 127.156250 1783015480.7945
MEM 127.156250 1783015480.9000
MEM 127.156250 1783015481.0024
MEM 127.156250 1783015481.1068
MEM 127.156250 1783015481.2122
MEM 127.156250 1783015481.3175
MEM 127.156250 1783015481.4230
MEM 127.156250 1783015481.5282
MEM 127.156250 1783015481.6310
MEM 127.156250 1783015481.7362
MEM 127.156250 1783015481.8394
MEM 127.156250 1783015481.9447
MEM 127.156250 1783015482.0477
MEM 127.156250 1783015482.1530
MEM 127.156250 1783015482.2562
MEM 127.156250 1783015482.3581
MEM 127.156250 1783015482.4587
MEM 127.156250 1783015482.5626
MEM 127.156250 1783015482.6678
MEM 127.156250 1783015482.7732
MEM 127.156250 1783015482.8745
MEM 127.156250 1783015482.9789
MEM 127.156250 1783015483.0810
MEM 127.156250 1783015483.1865
MEM 127.156250 1783015483.2921
MEM 127.156250 1783015483.3931
MEM 127.156250 1783015483.4955
MEM 127.156250 1783015483.5966
MEM 127.156250 1783015483.7020
MEM 127.156250 1783015483.8075
MEM 127.156250 1783015483.9128
MEM 127.156250 1783015484.0181
MEM 127.156250 1783015484.1234
MEM 127.156250 1783015484.2257
MEM 127.156250 1783015484.3311
MEM 127.156250 1783015484.4337
MEM 127.156250 1783015484.5372
MEM 127.156250 1783015484.6417
MEM 127.156250 1783015484.7446
MEM 127.156250 1783015484.8495
MEM 127.156250 1783015484.9508
MEM 127.156250 1783015485.0563
MEM 127.156250 1783015485.1581
MEM 127.156250 1783015485.2622
MEM 127.156250 1783015485.3676
MEM 127.156250 1783015485.4733
MEM 126.843750 1783015485.5751
MEM 126.781250 1783015485.6771
MEM 126.781250 1783015485.7823
MEM 126.781250 1783015485.8839
MEM 126.781250 1783015485.9889
MEM 126.781250 1783015486.0898
MEM 126.781250 1783015486.1953
MEM 126.781250 1783015486.2976
MEM 126.781250 1783015486.3997
MEM 126.781250 1783015486.5058
MEM 126.781250 1783015486.6115
MEM 126.781250 1783015486.7127
MEM 126.781250 1783015486.8146
MEM 126.781250 1783015486.9193
MEM 126.781250 1783015487.0235
MEM 126.781250 1783015487.1278
MEM 126.781250 1783015487.2310
MEM 126.781250 1783015487.3364
MEM 126.781250 1783015487.4419
MEM 126.781250 1783015487.5463
MEM 126.781250 1783015487.6477
MEM 126.781250 1783015487.7530
MEM 126.781250 1783015487.8584
MEM 126.781250 1783015487.9623
MEM 126.781250 1783015488.0643
MEM 126.781250 1783015488.1698
MEM 126.781250 1783015488.2729
MEM 126.781250 1783015488.3781
MEM 126.781250 1783015488.4828
MEM 126.781250 1783015488.5883
MEM 126.781250 1783015488.6899
MEM 126.781250 1783015488.7923
MEM 126.781250 1783015488.8977
MEM 127.515625 1783015489.0006
MEM 129.281250 1783015489.1058
MEM 129.406250 1783015489.2109
MEM 130.125000 1783015489.3160
MEM 130.125000 1783015489.4215
MEM 130.125000 1783015489.5270
MEM 130.125000 1783015489.6280
MEM 130.125000 1783015489.7297
MEM 130.125000 1783015489.8329
MEM 130.125000 1783015489.9387
MEM 130.125000 1783015490.0442
MEM 130.125000 1783015490.1496
MEM 130.125000 1783015490.2551
MEM 130.125000 1783015490.3596
MEM 130.125000 1783015490.4646
MEM 130.125000 1783015490.5692
MEM 130.187500 1783015490.6730
MEM 130.765625 1783015490.7782
MEM 130.765625 1783015490.8833
MEM 130.828125 1783015490.9884
MEM 131.140625 1783015491.0936
MEM 131.140625 1783015491.1989
MEM 129.343750 1783015491.3001
MEM 129.375000 1783015491.4048
MEM 129.375000 1783015491.5068
MEM 129.125000 1783015491.6122
MEM 129.125000 1783015491.7176
MEM 129.125000 1783015491.8229
MEM 129.125000 1783015491.9244
MEM 129.125000 1783015492.0298
MEM 129.125000 1783015492.1345
MEM 129.125000 1783015492.2356
MEM 129.125000 1783015492.3363
MEM 129.125000 1783015492.4416
MEM 129.125000 1783015492.5432
MEM 129.125000 1783015492.6447
MEM 129.125000 1783015492.7486
MEM 129.125000 1783015492.8492
MEM 129.125000 1783015492.9517
MEM 129.125000 1783015493.0561
MEM 129.125000 1783015493.1613
MEM 129.125000 1783015493.2660
MEM 129.125000 1783015493.3718
MEM 129.125000 1783015493.4739
MEM 129.125000 1783015493.5794
MEM 129.125000 1783015493.6845
MEM 129.125000 1783015493.7899
MEM 129.125000 1783015493.8953
MEM 129.125000 1783015494.0006
MEM 129.125000 1783015494.1048
MEM 129.125000 1783015494.2102
MEM 129.125000 1783015494.3113
MEM 129.125000 1783015494.4168
MEM 129.125000 1783015494.5227
MEM 129.125000 1783015494.6281
MEM 129.125000 1783015494.7337
MEM 129.125000 1783015494.8391
MEM 129.125000 1783015494.9402
MEM 129.125000 1783015495.0428
MEM 129.125000 1783015495.1476
MEM 129.125000 1783015495.2531
MEM 129.125000 1783015495.3537
MEM 129.125000 1783015495.4593
MEM 129.125000 1783015495.5643
MEM 129.125000 1783015495.6704
MEM 129.125000 1783015495.7759
MEM 129.125000 1783015495.8778
MEM 129.125000 1783015495.9808
MEM 129.125000 1783015496.0862
MEM 129.125000 1783015496.1916
MEM 129.125000 1783015496.2971
MEM 129.140625 1783015496.4025
MEM 129.140625 1783015496.5050
MEM 129.140625 1783015496.6105
MEM 129.140625 1783015496.7143
MEM 129.140625 1783015496.8199
MEM 129.140625 1783015496.9218
MEM 129.140625 1783015497.0259
MEM 129.140625 1783015497.1305
MEM 129.140625 1783015497.2348
MEM 129.140625 1783015497.3382
MEM 129.140625 1783015497.4437
MEM 129.140625 1783015497.5478
MEM 128.468750 1783015497.6525
MEM 127.906250 1783015497.7578
MEM 127.906250 1783015497.8632
MEM 127.906250 1783015497.9680
MEM 127.906250 1783015498.0729
MEM 127.906250 1783015498.1782
MEM 127.906250 1783015498.2810
MEM 127.906250 1783015498.3865
MEM 127.906250 1783015498.4918
MEM 127.906250 1783015498.5956
MEM 127.906250 1783015498.7009
MEM 127.906250 1783015498.8038
MEM 127.906250 1783015498.9091
MEM 127.906250 1783015499.0112
MEM 127.906250 1783015499.1144
MEM 127.906250 1783015499.2179
MEM 127.906250 1783015499.3229
MEM 127.906250 1783015499.4284
MEM 127.906250 1783015499.5339
MEM 127.906250 1783015499.6392
MEM 127.906250 1783015499.7433
MEM 127.906250 1783015499.8477
MEM 127.906250 1783015499.9532
MEM 127.906250 1783015500.0588
MEM 127.906250 1783015500.1642
MEM 127.906250 1783015500.2647
MEM 127.906250 1783015500.3702
MEM 127.906250 1783015500.4734
MEM 127.906250 1783015500.5780
MEM 127.906250 1783015500.6810
MEM 127.906250 1783015500.7826
MEM 127.906250 1783015500.8862
MEM 127.906250 1783015500.9912
MEM 127.906250 1783015501.0966
MEM 127.906250 1783015501.2011
MEM 127.906250 1783015501.3048
MEM 127.906250 1783015501.4074
MEM 127.906250 1783015501.5106
MEM 127.906250 1783015501.6143
MEM 127.906250 1783015501.7191
MEM 127.906250 1783015501.8210
MEM 127.906250 1783015501.9242
MEM 127.906250 1783015502.0296
MEM 127.906250 1783015502.1305
MEM 127.906250 1783015502.2360
MEM 127.906250 1783015502.3390
MEM 127.906250 1783015502.4445
MEM 127.906250 1783015502.5496
MEM 127.906250 1783015502.6541
MEM 127.906250 1783015502.7573
MEM 127.906250 1783015502.8628
MEM 127.906250 1783015502.9678
MEM 127.906250 1783015503.0732
MEM 127.906250 1783015503.1784
MEM 127.906250 1783015503.2839
MEM 127.906250 1783015503.3893
