CMDLINE uvicorn app.main:app
MEM 0.156250 1783160912.6280
MEM 36.921875 1783160912.7332
MEM 51.562500 1783160912.8384
MEM 74.875000 1783160912.9435
MEM 92.796875 1783160913.0486
MEM 107.375000 1783160913.1537
MEM 118.859375 1783160913.2588
MEM 128.562500 1783160913.3640
MEM 144.156250 1783160913.4691
MEM 150.250000 1783160913.5744
MEM 150.250000 1783160913.6795
MEM 150.250000 1783160913.7815
MEM 150.250000 1783160913.8855
MEM 150.250000 1783160913.9878
MEM 150.250000 1783160914.0895
MEM 150.250000 1783160914.1935
MEM 150.250000 1783160914.2990
MEM 150.250000 1783160914.4044
MEM 150.250000 1783160914.5095
MEM 150.250000 1783160914.6113
MEM 150.250000 1783160914.7167
MEM 150.250000 1783160914.8221
MEM 150.250000 1783160914.9275
MEM 150.250000 1783160915.0330
MEM 150.250000 1783160915.1385
MEM 150.250000 1783160915.2440
MEM 150.250000 1783160915.3443
MEM 150.250000 1783160915.4452
MEM 150.250000 1783160915.5471
MEM 150.250000 1783160915.6526
MEM 150.250000 1783160915.7535
MEM 150.250000 1783160915.8555
MEM 150.250000 1783160915.9593
MEM 150.250000 1783160916.0646
MEM 150.250000 1783160916.1660
MEM 150.250000 1783160916.2694
MEM 150.250000 1783160916.3749
MEM 150.250000 1783160916.4765
MEM 150.796875 1783160916.5776
MEM 151.312500 1783160916.6831
MEM 152.750000 1783160916.7884
MEM 152.750000 1783160916.8915
MEM 133.515625 1783160916.9969
MEM 134.250000 1783160917.0974
MEM 134.375000 1783160917.1987
MEM 134.375000 1783160917.3031
MEM 134.375000 1783160917.4075
MEM 135.250000 1783160917.5129
MEM 135.343750 1783160917.6135
MEM 135.484375 1783160917.7157
MEM 135.484375 1783160917.8166
MEM 135.484375 1783160917.9227
MEM 135.484375 1783160918.0282
MEM 135.484375 1783160918.1337
MEM 135.484375 1783160918.2391
MEM 135.484375 1783160918.3446
MEM 135.484375 1783160918.4501
MEM 135.484375 1783160918.5528
MEM 135.484375 1783160918.6567
MEM 135.484375 1783160918.7591
MEM 135.484375 1783160918.8638
MEM 135.484375 1783160918.9691
MEM 135.484375 1783160919.0745
MEM 135.484375 1783160919.1801
MEM 135.484375 1783160919.2854
MEM 135.484375 1783160919.3860
MEM 135.484375 1783160919.4914
MEM 135.484375 1783160919.5941
MEM 135.484375 1783160919.6996
MEM 135.046875 1783160919.8031
MEM 135.046875 1783160919.9084
MEM 135.046875 1783160920.0133
MEM 135.046875 1783160920.1189
MEM 135.046875 1783160920.2218
MEM 135.046875 1783160920.3261
MEM 135.046875 1783160920.4273
MEM 135.046875 1783160920.5328
MEM 135.046875 1783160920.6381
MEM 135.046875 1783160920.7398
MEM 135.046875 1783160920.8451
MEM 135.046875 1783160920.9506
MEM 135.046875 1783160921.0562
MEM 135.046875 1783160921.1596
MEM 135.046875 1783160921.2652
MEM 135.046875 1783160921.3707
MEM 135.046875 1783160921.4762
MEM 135.046875 1783160921.5773
MEM 135.046875 1783160921.6825
MEM 135.046875 1783160921.7880
MEM 135.046875 1783160921.8933
MEM 135.046875 1783160921.9989
MEM 135.046875 1783160922.1024
MEM 135.046875 1783160922.2071
MEM 135.046875 1783160922.3100
MEM 135.046875 1783160922.4156
MEM 135.046875 1783160922.5200
MEM 135.046875 1783160922.6234
MEM 135.046875 1783160922.7289
MEM 135.046875 1783160922.8322
MEM 135.046875 1783160922.9328
MEM 135.046875 1783160923.0382
MEM 135.046875 1783160923.1436
MEM 135.046875 1783160923.2448
MEM 135.046875 1783160923.3455
MEM 135.046875 1783160923.4459
MEM 135.046875 1783160923.5514
MEM 135.046875 1783160923.6533
MEM 135.046875 1783160923.7565
MEM 135.046875 1783160923.8608
MEM 135.046875 1783160923.9621
MEM 133.656250 1783160924.0638
MEM 133.656250 1783160924.1672
MEM 133.656250 1783160924.2692
MEM 133.656250 1783160924.3728
MEM 133.656250 1783160924.4744
MEM 133.656250 1783160924.5759
MEM 133.656250 1783160924.6814
MEM 133.656250 1783160924.7829
MEM 133.656250 1783160924.8883
MEM 133.656250 1783160924.9904
MEM 133.656250 1783160925.0911
MEM 133.656250 1783160925.1918
MEM 133.656250 1783160925.2924
MEM 133.656250 1783160925.3978
MEM 133.656250 1783160925.5031
MEM 133.656250 1783160925.6086
MEM 133.656250 1783160925.7107
MEM 133.656250 1783160925.8161
MEM 133.656250 1783160925.9179
MEM 133.656250 1783160926.0201
MEM 133.656250 1783160926.1207
MEM 133.656250 1783160926.2232
MEM 133.656250 1783160926.3286
MEM 133.656250 1783160926.4305
MEM 133.656250 1783160926.5360
MEM 133.656250 1783160926.6402
MEM 133.656250 1783160926.7441
MEM 133.656250 1783160926.8500
MEM 133.656250 1783160926.9554
MEM 133.656250 1783160927.0595
MEM 133.656250 1783160927.1652
MEM 133.656250 1783160927.2708
MEM 133.656250 1783160927.3748
MEM 133.656250 1783160927.4802
MEM 133.656250 1783160927.5857
MEM 133.656250 1783160927.6911
MEM 133.656250 1783160927.7965
MEM 133.656250 1783160927.9020
MEM 133.656250 1783160928.0073
MEM 133.656250 1783160928.1092
MEM 133.859375 1783160928.2138
MEM 136.515625 1783160928.3193
MEM 137.000000 1783160928.4239
MEM 137.000000 1783160928.5270
MEM 137.000000 1783160928.6318
MEM 137.000000 1783160928.7328
MEM 137.000000 1783160928.8344
MEM 137.000000 1783160928.9397
MEM 137.000000 1783160929.0410
MEM 137.000000 1783160929.1429
MEM 137.000000 1783160929.2484
MEM 137.000000 1783160929.3509
MEM 137.000000 1783160929.4565
MEM 137.890625 1783160929.5620
MEM 137.890625 1783160929.6641
MEM 137.421875 1783160929.7648
MEM 136.171875 1783160929.8661
MEM 136.171875 1783160929.9716
MEM 136.171875 1783160930.0761
MEM 136.171875 1783160930.1815
MEM 136.171875 1783160930.2870
MEM 136.171875 1783160930.3929
MEM 136.171875 1783160930.4983
MEM 136.171875 1783160930.6038
MEM 136.171875 1783160930.7070
MEM 136.171875 1783160930.8124
MEM 136.171875 1783160930.9178
MEM 136.171875 1783160931.0202
MEM 136.171875 1783160931.1229
MEM 136.171875 1783160931.2282
MEM 136.171875 1783160931.3306
MEM 136.171875 1783160931.4361
MEM 136.171875 1783160931.5415
MEM 136.171875 1783160931.6471
MEM 136.171875 1783160931.7493
MEM 136.171875 1783160931.8531
