CMDLINE uvicorn app.main:app
MEM 0.125000 1783169015.8764
MEM 36.765625 1783169015.9786
MEM 51.593750 1783169016.0787
MEM 75.781250 1783169016.1839
MEM 93.625000 1783169016.2890
MEM 108.406250 1783169016.3941
MEM 118.765625 1783169016.4994
MEM 127.093750 1783169016.6046
MEM 142.781250 1783169016.7097
MEM 150.171875 1783169016.8122
MEM 150.328125 1783169016.9175
MEM 150.328125 1783169017.0228
MEM 150.328125 1783169017.1271
MEM 150.328125 1783169017.2305
MEM 150.328125 1783169017.3360
MEM 150.328125 1783169017.4379
MEM 150.328125 1783169017.5408
MEM 150.328125 1783169017.6418
MEM 150.328125 1783169017.7444
MEM 145.734375 1783169017.8486
MEM 145.734375 1783169017.9490
MEM 145.734375 1783169018.0499
MEM 145.734375 1783169018.1553
MEM 145.734375 1783169018.2600
MEM 145.734375 1783169018.3624
MEM 145.734375 1783169018.4657
MEM 145.734375 1783169018.5702
MEM 145.734375 1783169018.6709
MEM 145.734375 1783169018.7729
MEM 145.734375 1783169018.8783
MEM 145.734375 1783169018.9791
MEM 145.734375 1783169019.0845
MEM 145.734375 1783169019.1856
MEM 145.734375 1783169019.2877
MEM 145.734375 1783169019.3931
MEM 145.734375 1783169019.4977
MEM 145.734375 1783169019.6032
MEM 145.734375 1783169019.7074
MEM 145.734375 1783169019.8128
MEM 145.734375 1783169019.9163
MEM 145.734375 1783169020.0201
MEM 145.734375 1783169020.1255
MEM 145.734375 1783169020.2297
MEM 146.093750 1783169020.3307
MEM 146.093750 1783169020.4353
MEM 146.093750 1783169020.5409
MEM 146.093750 1783169020.6415
MEM 146.093750 1783169020.7466
MEM 146.093750 1783169020.8486
MEM 146.093750 1783169020.9535
MEM 146.093750 1783169021.0552
MEM 146.093750 1783169021.1570
MEM 146.093750 1783169021.2586
MEM 146.093750 1783169021.3603
MEM 146.093750 1783169021.4659
MEM 146.093750 1783169021.5670
MEM 143.000000 1783169021.6725
MEM 127.828125 1783169021.7769
MEM 124.703125 1783169021.8814
MEM 124.750000 1783169021.9836
MEM 124.750000 1783169022.0890
MEM 124.750000 1783169022.1925
MEM 124.750000 1783169022.2957
MEM 124.750000 1783169022.4005
MEM 124.656250 1783169022.5022
MEM 124.656250 1783169022.6076
MEM 124.656250 1783169022.7131
MEM 124.656250 1783169022.8185
MEM 124.656250 1783169022.9215
MEM 124.656250 1783169023.0258
MEM 124.656250 1783169023.1308
MEM 124.656250 1783169023.2352
MEM 124.656250 1783169023.3355
