CMDLINE uvicorn app.main:app
MEM 283.343750 1783105239.0659
MEM 283.625000 1783105239.1710
MEM 284.000000 1783105239.2760
MEM 284.406250 1783105239.3810
MEM 284.984375 1783105239.4860
MEM 285.578125 1783105239.5911
MEM 286.218750 1783105239.6961
MEM 286.718750 1783105239.8011
MEM 287.187500 1783105239.9061
MEM 255.750000 1783105240.0070
MEM 256.328125 1783105240.1120
MEM 256.875000 1783105240.2171
MEM 251.593750 1783105240.3221
MEM 251.937500 1783105240.4273
MEM 252.328125 1783105240.5323
MEM 252.734375 1783105240.6373
MEM 253.250000 1783105240.7424
MEM 253.718750 1783105240.8473
MEM 254.234375 1783105240.9524
MEM 254.531250 1783105241.0574
MEM 254.921875 1783105241.1624
MEM 255.328125 1783105241.2675
MEM 255.656250 1783105241.3725
MEM 256.062500 1783105241.4775
MEM 256.484375 1783105241.5825
MEM 257.000000 1783105241.6876
MEM 257.468750 1783105241.7926
MEM 257.671875 1783105241.8976
MEM 258.296875 1783105242.0027
MEM 258.546875 1783105242.1078
MEM 259.031250 1783105242.2129
MEM 259.562500 1783105242.3180
MEM 260.015625 1783105242.4230
MEM 260.296875 1783105242.5280
MEM 260.875000 1783105242.6331
MEM 261.453125 1783105242.7381
MEM 262.187500 1783105242.8432
MEM 262.562500 1783105242.9483
MEM 262.718750 1783105243.0533
MEM 263.015625 1783105243.1583
MEM 263.578125 1783105243.2634
MEM 263.828125 1783105243.3684
MEM 264.359375 1783105243.4734
MEM 264.671875 1783105243.5785
MEM 265.078125 1783105243.6835
MEM 265.453125 1783105243.7885
MEM 265.578125 1783105243.8935
MEM 265.687500 1783105243.9986
MEM 265.937500 1783105244.1036
MEM 266.296875 1783105244.2086
MEM 266.718750 1783105244.3137
MEM 267.343750 1783105244.4187
MEM 267.562500 1783105244.5238
MEM 267.906250 1783105244.6289
MEM 268.312500 1783105244.7339
MEM 268.718750 1783105244.8390
MEM 249.140625 1783105244.9443
MEM 249.546875 1783105245.0473
MEM 250.109375 1783105245.1524
MEM 250.625000 1783105245.2575
MEM 250.890625 1783105245.3625
MEM 251.500000 1783105245.4675
MEM 252.015625 1783105245.5729
MEM 252.281250 1783105245.6779
MEM 252.640625 1783105245.7829
MEM 253.062500 1783105245.8831
MEM 253.484375 1783105245.9881
MEM 253.718750 1783105246.0932
MEM 254.093750 1783105246.1982
MEM 254.484375 1783105246.3032
MEM 254.953125 1783105246.4082
MEM 255.328125 1783105246.5133
MEM 255.640625 1783105246.6183
MEM 256.140625 1783105246.7233
MEM 256.343750 1783105246.8283
MEM 256.750000 1783105246.9334
MEM 257.265625 1783105247.0384
MEM 259.765625 1783105247.1434
MEM 276.875000 1783105247.2486
MEM 277.281250 1783105247.3537
MEM 279.125000 1783105247.4587
MEM 281.031250 1783105247.5637
MEM 282.968750 1783105247.6688
MEM 284.531250 1783105247.7738
MEM 287.781250 1783105247.8788
MEM 292.703125 1783105247.9839
MEM 294.546875 1783105248.0890
MEM 294.546875 1783105248.1940
MEM 294.546875 1783105248.2990
MEM 294.562500 1783105248.4040
MEM 294.562500 1783105248.5091
MEM 294.562500 1783105248.6142
MEM 294.562500 1783105248.7193
MEM 294.578125 1783105248.8244
MEM 294.578125 1783105248.9294
MEM 294.578125 1783105249.0345
MEM 294.578125 1783105249.1395
MEM 297.375000 1783105249.2445
MEM 299.953125 1783105249.3496
MEM 302.234375 1783105249.4546
MEM 306.031250 1783105249.5597
MEM 308.843750 1783105249.6647
MEM 313.015625 1783105249.7698
MEM 316.156250 1783105249.8749
MEM 309.921875 1783105249.9759
MEM 309.218750 1783105250.0810
MEM 312.359375 1783105250.1860
MEM 314.187500 1783105250.2911
MEM 315.437500 1783105250.3961
MEM 316.187500 1783105250.5011
MEM 314.046875 1783105250.6062
MEM 298.718750 1783105250.7113
