CMDLINE uvicorn app.main:app
MEM 0.125000 1783106953.1094
MEM 38.453125 1783106953.2146
MEM 53.000000 1783106953.3197
MEM 73.406250 1783106953.4201
MEM 91.671875 1783106953.5251
MEM 107.687500 1783106953.6303
MEM 118.968750 1783106953.7354
MEM 126.562500 1783106953.8407
MEM 139.187500 1783106953.9458
MEM 150.546875 1783106954.0511
MEM 150.890625 1783106954.1563
MEM 150.890625 1783106954.2617
MEM 150.890625 1783106954.3649
MEM 150.890625 1783106954.4702
MEM 150.890625 1783106954.5715
MEM 150.890625 1783106954.6770
MEM 150.890625 1783106954.7824
MEM 150.890625 1783106954.8879
MEM 150.890625 1783106954.9931
MEM 150.890625 1783106955.0988
MEM 150.890625 1783106955.2002
MEM 150.890625 1783106955.3056
MEM 150.890625 1783106955.4111
MEM 150.890625 1783106955.5164
MEM 150.890625 1783106955.6218
MEM 150.890625 1783106955.7241
MEM 151.234375 1783106955.8294
MEM 151.296875 1783106955.9317
MEM 151.296875 1783106956.0336
MEM 151.296875 1783106956.1391
MEM 151.296875 1783106956.2446
MEM 151.296875 1783106956.3472
MEM 151.296875 1783106956.4508
MEM 151.296875 1783106956.5519
MEM 151.296875 1783106956.6574
MEM 151.296875 1783106956.7585
MEM 151.296875 1783106956.8640
MEM 151.296875 1783106956.9686
MEM 151.296875 1783106957.0728
MEM 151.296875 1783106957.1776
MEM 151.296875 1783106957.2831
MEM 151.296875 1783106957.3880
MEM 151.296875 1783106957.4906
MEM 151.296875 1783106957.5961
MEM 151.296875 1783106957.7016
MEM 151.296875 1783106957.8049
MEM 151.296875 1783106957.9104
MEM 151.296875 1783106958.0132
MEM 151.296875 1783106958.1186
MEM 151.296875 1783106958.2242
MEM 151.296875 1783106958.3253
MEM 151.296875 1783106958.4311
MEM 151.296875 1783106958.5353
MEM 151.296875 1783106958.6372
MEM 151.296875 1783106958.7426
MEM 151.296875 1783106958.8472
MEM 151.296875 1783106958.9506
MEM 151.296875 1783106959.0548
MEM 151.296875 1783106959.1590
MEM 151.281250 1783106959.2637
MEM 151.281250 1783106959.3687
MEM 151.281250 1783106959.4714
MEM 151.281250 1783106959.5719
MEM 151.281250 1783106959.6744
MEM 151.281250 1783106959.7773
MEM 151.281250 1783106959.8791
MEM 151.281250 1783106959.9845
MEM 151.281250 1783106960.0881
MEM 151.281250 1783106960.1909
MEM 151.281250 1783106960.2964
MEM 151.281250 1783106960.4007
MEM 151.281250 1783106960.5060
MEM 151.281250 1783106960.6115
MEM 151.281250 1783106960.7166
MEM 151.281250 1783106960.8220
MEM 151.281250 1783106960.9236
MEM 151.281250 1783106961.0291
MEM 151.281250 1783106961.1335
MEM 151.281250 1783106961.2389
MEM 151.281250 1783106961.3420
MEM 151.281250 1783106961.4471
MEM 151.281250 1783106961.5504
MEM 151.281250 1783106961.6517
MEM 151.281250 1783106961.7540
MEM 151.281250 1783106961.8595
MEM 151.281250 1783106961.9649
MEM 151.281250 1783106962.0665
MEM 151.281250 1783106962.1690
MEM 151.281250 1783106962.2715
MEM 151.281250 1783106962.3767
MEM 151.281250 1783106962.4820
MEM 151.281250 1783106962.5865
MEM 151.281250 1783106962.6908
MEM 151.281250 1783106962.7914
MEM 151.281250 1783106962.8965
MEM 151.281250 1783106963.0018
MEM 151.281250 1783106963.1072
MEM 151.281250 1783106963.2111
MEM 151.281250 1783106963.3150
MEM 151.281250 1783106963.4203
MEM 151.281250 1783106963.5257
MEM 151.281250 1783106963.6312
MEM 151.281250 1783106963.7359
MEM 151.281250 1783106963.8412
MEM 151.281250 1783106963.9468
MEM 151.281250 1783106964.0522
MEM 151.281250 1783106964.1577
MEM 151.281250 1783106964.2632
MEM 151.281250 1783106964.3685
MEM 151.281250 1783106964.4736
MEM 151.281250 1783106964.5792
MEM 151.281250 1783106964.6847
MEM 151.281250 1783106964.7864
MEM 151.281250 1783106964.8882
MEM 125.796875 1783106964.9892
MEM 125.796875 1783106965.0944
MEM 125.796875 1783106965.1956
MEM 125.796875 1783106965.3012
MEM 125.796875 1783106965.4064
MEM 125.796875 1783106965.5118
MEM 125.796875 1783106965.6171
MEM 125.796875 1783106965.7227
MEM 125.796875 1783106965.8282
MEM 125.796875 1783106965.9334
MEM 125.796875 1783106966.0388
MEM 125.796875 1783106966.1442
MEM 125.796875 1783106966.2497
MEM 125.796875 1783106966.3553
MEM 125.796875 1783106966.4608
MEM 125.796875 1783106966.5662
MEM 125.796875 1783106966.6716
MEM 125.796875 1783106966.7770
MEM 130.859375 1783106966.8819
MEM 133.718750 1783106966.9832
MEM 133.718750 1783106967.0880
MEM 133.718750 1783106967.1935
MEM 128.000000 1783106967.2974
MEM 125.828125 1783106967.4027
MEM 125.828125 1783106967.5082
MEM 125.828125 1783106967.6136
MEM 125.828125 1783106967.7190
MEM 125.828125 1783106967.8196
MEM 125.828125 1783106967.9241
MEM 125.828125 1783106968.0292
MEM 125.828125 1783106968.1344
