CMDLINE uvicorn app.main:app
MEM 0.156250 1783145593.7117
MEM 36.812500 1783145593.8169
MEM 50.375000 1783145593.9221
MEM 72.031250 1783145594.0272
MEM 90.968750 1783145594.1324
MEM 103.250000 1783145594.2375
MEM 115.921875 1783145594.3427
MEM 123.937500 1783145594.4478
MEM 135.375000 1783145594.5530
MEM 150.578125 1783145594.6577
MEM 151.250000 1783145594.7582
MEM 151.250000 1783145594.8635
MEM 150.203125 1783145594.9653
MEM 149.937500 1783145595.0705
MEM 149.875000 1783145595.1712
MEM 149.625000 1783145595.2766
MEM 149.531250 1783145595.3821
MEM 149.531250 1783145595.4869
MEM 149.531250 1783145595.5906
MEM 149.531250 1783145595.6928
MEM 149.531250 1783145595.7984
MEM 149.531250 1783145595.9028
MEM 149.531250 1783145596.0038
MEM 149.531250 1783145596.1092
MEM 149.531250 1783145596.2141
MEM 149.531250 1783145596.3194
MEM 149.531250 1783145596.4227
MEM 149.531250 1783145596.5271
MEM 149.531250 1783145596.6327
MEM 149.531250 1783145596.7382
MEM 149.531250 1783145596.8437
MEM 149.531250 1783145596.9493
MEM 149.531250 1783145597.0536
MEM 150.015625 1783145597.1591
MEM 150.015625 1783145597.2646
MEM 150.015625 1783145597.3702
MEM 150.015625 1783145597.4760
MEM 150.015625 1783145597.5816
MEM 150.015625 1783145597.6873
MEM 150.015625 1783145597.7928
MEM 150.015625 1783145597.8983
MEM 150.015625 1783145598.0039
MEM 150.015625 1783145598.1064
MEM 150.015625 1783145598.2117
MEM 150.015625 1783145598.3171
MEM 150.015625 1783145598.4228
MEM 150.015625 1783145598.5267
MEM 149.968750 1783145598.6275
MEM 127.515625 1783145598.7290
MEM 127.515625 1783145598.8316
MEM 127.515625 1783145598.9371
MEM 127.515625 1783145599.0398
MEM 127.515625 1783145599.1415
MEM 127.515625 1783145599.2469
MEM 127.515625 1783145599.3524
MEM 127.515625 1783145599.4558
MEM 127.515625 1783145599.5591
MEM 127.515625 1783145599.6646
MEM 127.531250 1783145599.7695
MEM 127.531250 1783145599.8747
MEM 127.531250 1783145599.9799
MEM 127.531250 1783145600.0837
MEM 127.531250 1783145600.1890
MEM 127.531250 1783145600.2905
MEM 127.531250 1783145600.3958
MEM 127.531250 1783145600.4980
MEM 127.531250 1783145600.6024
MEM 127.531250 1783145600.7078
MEM 127.531250 1783145600.8110
MEM 127.531250 1783145600.9140
MEM 127.531250 1783145601.0166
MEM 127.531250 1783145601.1202
MEM 127.531250 1783145601.2256
MEM 127.531250 1783145601.3263
MEM 127.531250 1783145601.4317
MEM 127.531250 1783145601.5371
MEM 127.531250 1783145601.6424
MEM 127.531250 1783145601.7467
MEM 127.531250 1783145601.8497
MEM 128.921875 1783145601.9544
MEM 132.421875 1783145602.0552
MEM 133.593750 1783145602.1568
MEM 133.593750 1783145602.2616
MEM 133.593750 1783145602.3671
MEM 133.593750 1783145602.4715
MEM 133.593750 1783145602.5768
MEM 133.593750 1783145602.6781
MEM 133.593750 1783145602.7834
MEM 133.593750 1783145602.8891
MEM 133.593750 1783145602.9949
MEM 133.593750 1783145603.1004
MEM 133.593750 1783145603.2027
MEM 133.593750 1783145603.3081
MEM 133.593750 1783145603.4137
MEM 133.593750 1783145603.5192
MEM 133.593750 1783145603.6243
MEM 133.593750 1783145603.7250
MEM 133.593750 1783145603.8262
MEM 134.062500 1783145603.9300
MEM 134.187500 1783145604.0348
MEM 134.187500 1783145604.1375
MEM 134.187500 1783145604.2428
