CMDLINE uvicorn app.main:app
MEM 0.234375 1783170276.6873
MEM 37.203125 1783170276.7924
MEM 52.406250 1783170276.8975
MEM 74.171875 1783170277.0027
MEM 90.984375 1783170277.1077
MEM 104.875000 1783170277.2129
MEM 118.000000 1783170277.3181
MEM 125.453125 1783170277.4232
MEM 138.062500 1783170277.5283
MEM 149.937500 1783170277.6335
MEM 150.250000 1783170277.7338
MEM 150.250000 1783170277.8362
MEM 150.250000 1783170277.9389
MEM 150.250000 1783170278.0442
MEM 150.250000 1783170278.1470
MEM 150.250000 1783170278.2499
MEM 150.250000 1783170278.3553
MEM 150.250000 1783170278.4608
MEM 150.250000 1783170278.5612
MEM 150.250000 1783170278.6668
MEM 150.250000 1783170278.7689
MEM 150.250000 1783170278.8744
MEM 150.250000 1783170278.9798
MEM 150.250000 1783170279.0852
MEM 150.250000 1783170279.1892
MEM 150.250000 1783170279.2926
MEM 150.250000 1783170279.3945
MEM 138.890625 1783170279.4970
MEM 138.890625 1783170279.6025
MEM 138.890625 1783170279.7058
MEM 138.890625 1783170279.8096
MEM 138.890625 1783170279.9150
MEM 138.890625 1783170280.0186
MEM 138.890625 1783170280.1200
MEM 138.890625 1783170280.2235
MEM 138.890625 1783170280.3244
MEM 138.890625 1783170280.4286
MEM 138.890625 1783170280.5302
MEM 138.890625 1783170280.6357
MEM 138.890625 1783170280.7384
MEM 138.890625 1783170280.8401
MEM 138.890625 1783170280.9416
MEM 138.890625 1783170281.0426
MEM 138.890625 1783170281.1433
MEM 138.890625 1783170281.2447
MEM 138.890625 1783170281.3485
MEM 138.890625 1783170281.4539
MEM 138.890625 1783170281.5588
MEM 138.890625 1783170281.6643
MEM 139.046875 1783170281.7676
MEM 123.375000 1783170281.8720
MEM 127.328125 1783170281.9735
MEM 124.718750 1783170282.0787
MEM 124.718750 1783170282.1805
MEM 124.718750 1783170282.2849
MEM 124.718750 1783170282.3862
MEM 126.156250 1783170282.4916
MEM 126.609375 1783170282.5926
MEM 126.640625 1783170282.6971
MEM 126.640625 1783170282.8018
MEM 126.640625 1783170282.9024
