CMDLINE uvicorn app.main:app
MEM 0.281250 1783145344.3534
MEM 34.859375 1783145344.4586
MEM 47.828125 1783145344.5637
MEM 66.078125 1783145344.6689
MEM 86.578125 1783145344.7727
MEM 96.609375 1783145344.8779
MEM 113.125000 1783145344.9830
MEM 122.531250 1783145345.0881
MEM 131.953125 1783145345.1933
MEM 146.890625 1783145345.2984
MEM 151.328125 1783145345.4037
MEM 151.328125 1783145345.5091
MEM 151.328125 1783145345.6118
MEM 151.328125 1783145345.7126
MEM 151.328125 1783145345.8156
MEM 151.718750 1783145345.9171
MEM 151.734375 1783145346.0226
MEM 151.734375 1783145346.1269
MEM 151.734375 1783145346.2315
MEM 151.734375 1783145346.3333
MEM 151.734375 1783145346.4389
MEM 151.734375 1783145346.5418
MEM 151.734375 1783145346.6435
MEM 151.734375 1783145346.7483
MEM 151.734375 1783145346.8538
MEM 151.734375 1783145346.9594
MEM 151.734375 1783145347.0600
MEM 151.734375 1783145347.1656
MEM 151.734375 1783145347.2711
MEM 151.734375 1783145347.3760
MEM 151.734375 1783145347.4780
MEM 151.734375 1783145347.5790
MEM 151.734375 1783145347.6843
MEM 151.734375 1783145347.7897
MEM 151.734375 1783145347.8950
MEM 151.734375 1783145347.9983
MEM 151.437500 1783145348.1003
MEM 150.890625 1783145348.2030
MEM 150.781250 1783145348.3082
MEM 150.609375 1783145348.4134
MEM 150.609375 1783145348.5186
MEM 150.609375 1783145348.6235
MEM 139.203125 1783145348.7272
MEM 138.687500 1783145348.8276
MEM 138.687500 1783145348.9281
MEM 138.687500 1783145349.0333
MEM 135.781250 1783145349.1384
MEM 135.781250 1783145349.2406
MEM 133.500000 1783145349.3422
MEM 133.500000 1783145349.4477
MEM 133.500000 1783145349.5522
MEM 133.500000 1783145349.6576
MEM 133.500000 1783145349.7600
MEM 133.500000 1783145349.8654
MEM 133.500000 1783145349.9710
MEM 133.500000 1783145350.0765
MEM 133.500000 1783145350.1820
MEM 133.500000 1783145350.2849
MEM 133.500000 1783145350.3870
MEM 133.500000 1783145350.4915
